Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_323_1940,VDD,Metal1,1098.2080,1648.8560,4.143683
FILLER_323_1906,VDD,Metal1,1083.7155,1648.9420,4.143721
FILLER_323_1872,VDD,Metal1,1064.6755,1648.9420,4.143727
FILLER_323_1838,VDD,Metal1,1045.6355,1648.9420,4.143734
FILLER_323_1804,VDD,Metal1,1026.5955,1648.9420,4.143740
FILLER_323_1770,VDD,Metal1,1007.5555,1648.9420,4.143746
FILLER_323_1736,VDD,Metal1,988.5155,1648.9420,4.143754
FILLER_323_1702,VDD,Metal1,969.4755,1648.9420,4.143759
FILLER_323_1668,VDD,Metal1,950.4355,1648.9420,4.143767
FILLER_323_1634,VDD,Metal1,931.3955,1648.9420,4.143776
FILLER_323_1600,VDD,Metal1,912.3555,1648.9420,4.143802
FILLER_323_1566,VDD,Metal1,893.3155,1648.9420,4.143811
FILLER_323_1532,VDD,Metal1,874.2755,1648.9420,4.143836
FILLER_323_1498,VDD,Metal1,855.2355,1648.9420,4.143843
FILLER_323_1464,VDD,Metal1,836.1955,1648.9420,4.143902
FILLER_323_1430,VDD,Metal1,817.1555,1648.9420,4.143909
FILLER_323_1427,VDD,Metal1,806.1200,1648.0800,4.144022
FILLER_323_1425,VDD,Metal1,805.2800,1648.0800,4.144022
FILLER_323_1421,VDD,Metal1,803.9800,1648.5650,4.144023
FILLER_323_1413,VDD,Metal1,800.7465,1648.7265,4.144023
FILLER_323_1396,VDD,Metal1,789.9800,1648.5650,4.146648
FILLER_323_1390,VDD,Metal1,786.6200,1648.5650,4.146696
FILLER_323_1370,VDD,Metal1,774.2000,1648.0800,4.146865
FILLER_323_1362,VDD,Metal1,772.1865,1648.7265,4.146887
FILLER_323_1359,VDD,Metal1,768.0400,1648.0800,4.147045
FILLER_323_1357,VDD,Metal1,767.2000,1648.0800,4.147045
FILLER_323_1353,VDD,Metal1,765.9000,1648.5650,4.147049
FILLER_323_1345,VDD,Metal1,762.6665,1648.7265,4.147077
FILLER_323_1328,VDD,Metal1,751.9000,1648.5650,4.147336
FILLER_323_1325,VDD,Metal1,749.0000,1648.0800,4.147336
FILLER_323_1323,VDD,Metal1,748.1600,1648.0800,4.147336
FILLER_323_1319,VDD,Metal1,746.8600,1648.5650,4.147336
FILLER_323_1311,VDD,Metal1,743.6265,1648.7265,4.147336
FILLER_323_1294,VDD,Metal1,732.8600,1648.5650,4.151881
FILLER_323_1291,VDD,Metal1,729.9600,1648.0800,4.152545
FILLER_323_1289,VDD,Metal1,729.1200,1648.0800,4.152545
FILLER_323_1285,VDD,Metal1,727.8200,1648.5650,4.152570
FILLER_323_1277,VDD,Metal1,724.5865,1648.7265,4.152588
FILLER_323_1260,VDD,Metal1,713.8200,1648.5650,4.153109
FILLER_323_1257,VDD,Metal1,710.9200,1648.0800,4.153110
FILLER_323_1255,VDD,Metal1,710.0800,1648.0800,4.153110
FILLER_323_1251,VDD,Metal1,708.7800,1648.5650,4.153111
FILLER_323_1243,VDD,Metal1,705.5465,1648.7265,4.153138
FILLER_323_1226,VDD,Metal1,694.7800,1648.5650,4.153721
FILLER_323_1222,VDD,Metal1,691.6000,1648.0800,4.153842
FILLER_323_1218,VDD,Metal1,690.3000,1648.5650,4.153842
FILLER_323_1204,VDD,Metal1,681.2400,1648.0800,4.154140
FILLER_323_1200,VDD,Metal1,680.2200,1648.5650,4.154141
FILLER_323_1192,VDD,Metal1,676.9865,1648.7265,4.154159
FILLER_323_1186,VDD,Metal1,672.3800,1648.5650,4.154344
