Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_323_1940,VSS,Metal1,1096.9920,1652.3440,0.154739
FILLER_323_1906,VSS,Metal1,1082.3640,1652.2575,0.154741
FILLER_323_1872,VSS,Metal1,1063.3240,1652.2575,0.154742
FILLER_323_1838,VSS,Metal1,1044.2840,1652.2575,0.154744
FILLER_323_1804,VSS,Metal1,1025.2440,1652.2575,0.154745
FILLER_323_1770,VSS,Metal1,1006.2040,1652.2575,0.154746
FILLER_323_1736,VSS,Metal1,987.1640,1652.2575,0.154748
FILLER_323_1702,VSS,Metal1,968.1240,1652.2575,0.154749
FILLER_323_1668,VSS,Metal1,949.0840,1652.2575,0.154751
FILLER_323_1634,VSS,Metal1,930.0440,1652.2575,0.154754
FILLER_323_1600,VSS,Metal1,911.0040,1652.2575,0.154758
FILLER_323_1566,VSS,Metal1,891.9640,1652.2575,0.154761
FILLER_323_1532,VSS,Metal1,872.9240,1652.2575,0.154764
FILLER_323_1498,VSS,Metal1,853.8840,1652.2575,0.154768
FILLER_323_1464,VSS,Metal1,834.8440,1652.2575,0.154771
FILLER_323_1430,VSS,Metal1,815.8040,1652.2575,0.154774
FILLER_323_1427,VSS,Metal1,806.1200,1653.1200,0.154775
FILLER_323_1425,VSS,Metal1,805.2800,1653.1200,0.154780
FILLER_323_1421,VSS,Metal1,803.2200,1652.6350,0.154780
FILLER_323_1413,VSS,Metal1,799.7330,1652.4730,0.154782
FILLER_323_1396,VSS,Metal1,789.2200,1652.6350,0.154791
FILLER_323_1390,VSS,Metal1,785.8600,1652.6350,0.154796
FILLER_323_1370,VSS,Metal1,774.2000,1653.1200,0.154805
FILLER_323_1362,VSS,Metal1,771.1730,1652.4730,0.154806
FILLER_323_1359,VSS,Metal1,768.0400,1653.1200,0.154807
FILLER_323_1357,VSS,Metal1,767.2000,1653.1200,0.154815
FILLER_323_1353,VSS,Metal1,765.1400,1652.6350,0.154815
FILLER_323_1345,VSS,Metal1,761.6530,1652.4730,0.154819
FILLER_323_1328,VSS,Metal1,751.1400,1652.6350,0.154830
FILLER_323_1325,VSS,Metal1,749.0000,1653.1200,0.154831
FILLER_323_1323,VSS,Metal1,748.1600,1653.1200,0.154839
FILLER_323_1319,VSS,Metal1,746.1000,1652.6350,0.154839
FILLER_323_1311,VSS,Metal1,742.6130,1652.4730,0.154843
FILLER_323_1294,VSS,Metal1,732.1000,1652.6350,0.154853
FILLER_323_1291,VSS,Metal1,729.9600,1653.1200,0.154854
FILLER_323_1289,VSS,Metal1,729.1200,1653.1200,0.154861
FILLER_323_1285,VSS,Metal1,727.0600,1652.6350,0.154861
FILLER_323_1277,VSS,Metal1,723.5730,1652.4730,0.154865
FILLER_323_1260,VSS,Metal1,713.0600,1652.6350,0.154875
