Instance,Terminal,Layer,X location,Y location,Voltage
load_slew1638,VDD,Metal1,844.8920,578.8240,4.999664
fanout1637,VDD,Metal1,838.1430,600.3980,4.999245
load_slew1636,VDD,Metal1,913.5330,439.1265,4.999534
fanout1635,VDD,Metal1,900.3030,418.9580,4.999330
load_slew1634,VDD,Metal1,919.1330,347.1130,4.999544
fanout1633,VDD,Metal1,916.5430,348.3980,4.999546
load_slew1632,VDD,Metal1,853.1130,407.6615,4.999637
fanout1631,VDD,Metal1,844.3030,398.7980,4.999715
fanout1630,VDD,Metal1,876.2230,337.0420,4.999291
load_slew1629,VDD,Metal1,835.1330,348.4065,4.999548
fanout1628,VDD,Metal1,857.7430,367.2820,4.999699
load_slew1627,VDD,Metal1,1049.0530,306.7930,4.999064
fanout1626,VDD,Metal1,1037.5030,306.8020,4.999065
load_slew1625,VDD,Metal1,985.2130,306.7930,4.999232
fanout1624,VDD,Metal1,970.3030,318.1580,4.999638
fanout1623,VDD,Metal1,919.9030,308.0780,4.999336
load_slew1622,VDD,Metal1,822.2530,306.7930,4.999349
fanout1621,VDD,Metal1,821.9030,266.4820,4.999525
fanout1620,VDD,Metal1,716.0630,578.9620,4.999642
fanout1619,VDD,Metal1,704.3030,589.0420,4.999709
fanout1618,VDD,Metal1,744.6230,528.5620,4.999721
load_slew1617,VDD,Metal1,794.4920,538.5040,4.999582
fanout1616,VDD,Metal1,779.3430,538.6420,4.999607
wire1615,VDD,Metal1,703.5330,508.3930,4.999522
fanout1614,VDD,Metal1,740.1430,568.8820,4.999460
load_slew1613,VDD,Metal1,765.1330,437.8330,4.999652
fanout1612,VDD,Metal1,770.3830,439.1180,4.999653
load_slew1611,VDD,Metal1,788.6530,358.4865,4.999683
fanout1610,VDD,Metal1,821.3430,358.4780,4.999676
load_slew1609,VDD,Metal1,762.3330,368.5665,4.999725
fanout1608,VDD,Metal1,779.3430,337.0420,4.999377
wire1607,VDD,Metal1,699.6130,407.5930,4.999684
fanout1606,VDD,Metal1,689.1830,388.7180,4.999765
load_slew1605,VDD,Metal1,725.9330,417.6730,4.999448
fanout1604,VDD,Metal1,720.5430,398.7980,4.999665
load_slew1603,VDD,Metal1,716.4130,358.4865,4.999565
fanout1602,VDD,Metal1,686.9430,338.3180,4.999411
fanout1601,VDD,Metal1,605.7430,558.8020,4.999540
load_slew1600,VDD,Metal1,667.6930,518.4730,4.999628
fanout1599,VDD,Metal1,625.9030,529.8380,4.999665
load_slew1598,VDD,Metal1,637.5130,549.9380,4.999736
fanout1597,VDD,Metal1,665.6630,578.9620,4.999720
load_slew1596,VDD,Metal1,564.0930,550.0065,4.999583
fanout1595,VDD,Metal1,596.2230,568.8820,4.999493
load_slew1594,VDD,Metal1,573.0530,538.6330,4.999657
fanout1593,VDD,Metal1,527.9030,558.8020,4.999370
load_slew1592,VDD,Metal1,658.7330,417.6730,4.999537
fanout1591,VDD,Metal1,642.1430,439.1180,4.999670
load_slew1590,VDD,Metal1,639.6930,429.0465,4.999693
fanout1589,VDD,Metal1,645.5030,437.8420,4.999670
load_slew1588,VDD,Metal1,595.4530,437.8330,4.999671
fanout1587,VDD,Metal1,590.0630,447.9220,4.999624
load_slew1586,VDD,Metal1,572.4930,298.0065,4.999544
fanout1585,VDD,Metal1,563.1830,276.5620,4.999742
load_slew1584,VDD,Metal1,723.6930,298.0065,4.999559
fanout1583,VDD,Metal1,699.8230,308.0780,4.999473
wire1582,VDD,Metal1,605.5330,296.7130,4.999552
load_slew1581,VDD,Metal1,657.1130,155.6615,4.999751
fanout1580,VDD,Metal1,549.7430,286.6420,4.999541
load_slew1579,VDD,Metal1,592.6530,298.0065,4.999544
fanout1578,VDD,Metal1,589.5030,286.6420,4.999544
fanout1577,VDD,Metal1,24.3130,1093.1015,4.999679
fanout1576,VDD,Metal1,415.9030,1094.3180,4.999677
fanout1575,VDD,Metal1,434.3830,1094.3180,4.999673
fanout1574,VDD,Metal1,512.7830,1094.3180,4.999613
fanout1573,VDD,Metal1,470.2230,1082.9620,4.999640
fanout1572,VDD,Metal1,502.1430,1013.6780,4.999846
load_slew1571,VDD,Metal1,461.0530,699.9130,4.999233
fanout1570,VDD,Metal1,380.0630,681.0380,4.999659
fanout1569,VDD,Metal1,474.7030,679.7620,4.999696
load_slew1568,VDD,Metal1,521.2120,691.2560,4.999565
fanout1567,VDD,Metal1,501.5830,711.2780,4.999885
load_slew1566,VDD,Metal1,446.5530,599.1815,4.999677
fanout1565,VDD,Metal1,435.5030,629.3620,4.999692
fanout1564,VDD,Metal1,449.5030,659.6020,4.999608
