   Iter   | Removed | Resized | Inserted | Cloned |  Pin  |   Area   |    WNS   |   TNS      |  Viol  | Worst
          | Buffers |  Gates  | Buffers  |  Gates | Swaps |          |          |            | Endpts | Endpt
--------------------------------------------------------------------------------------------------------------
      244 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    618 | _18439_/D
      245 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    617 | _18439_/D
      246 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    616 | _18439_/D
      247 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    615 | _18439_/D
      248 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    614 | _18439_/D
      249 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    613 | _18439_/D
      250 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    613 | _18439_/D
      250 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    612 | _18439_/D
      251 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    611 | _18439_/D
      252 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    610 | _18439_/D
      253 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    609 | _18439_/D
      254 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    608 | _18439_/D
      255 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    607 | _18439_/D
      256 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    606 | _18439_/D
      257 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    605 | _18439_/D
      258 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    604 | _18439_/D
      259 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    603 | _18439_/D
      260 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    603 | _18439_/D
      260 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    602 | _18439_/D
      261 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    601 | _18439_/D
      262 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    600 | _18439_/D
      263 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    599 | _18439_/D
      264 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    598 | _18439_/D
      265 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    597 | _18439_/D
      266 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    596 | _18439_/D
      267 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    595 | _18439_/D
      268 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    594 | _18439_/D
      269 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    593 | _18439_/D
      270 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    593 | _18439_/D
      270 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    592 | _18439_/D
      271 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    591 | _18439_/D
      272 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    590 | _18439_/D
      273 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    589 | _18439_/D
      274 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    588 | _18439_/D
      275 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    587 | _18439_/D
      276 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    586 | _18439_/D
      277 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    585 | _18439_/D
      278 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    584 | _18439_/D
      279 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    583 | _18439_/D
      280 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    583 | _18439_/D
      280 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    582 | _18439_/D
      281 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    581 | _18439_/D
      282 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    580 | _18439_/D
      283 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    579 | _18439_/D
      284 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    578 | _18439_/D
      285 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    577 | _18439_/D
      286 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    576 | _18439_/D
      287 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    575 | _18439_/D
      288 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    574 | _18439_/D
      289 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    573 | _18439_/D
      290 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    573 | _18439_/D
      290 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    572 | _18439_/D
      291 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    571 | _18439_/D
      292 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    570 | _18439_/D
      293 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    569 | _18439_/D
      294 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    568 | _18439_/D
      295 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    567 | _18439_/D
      296 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    566 | _18439_/D
      297 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    565 | _18439_/D
      298 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    564 | _18439_/D
      299 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    563 | _18439_/D
      300 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    563 | _18439_/D
      300 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    562 | _18439_/D
      301 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    561 | _18439_/D
      302 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    560 | _18439_/D
      303 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    559 | _18439_/D
      304 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    558 | _18439_/D
      305 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    557 | _18439_/D
      306 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    556 | _18439_/D
      307 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    555 | _18439_/D
      308 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    554 | _18439_/D
      309 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    553 | _18439_/D
      310 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    553 | _18439_/D
      310 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    552 | _18439_/D
      311 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    551 | _18439_/D
      312 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    550 | _18439_/D
      313 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    549 | _18439_/D
      314 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    548 | _18439_/D
      315 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    547 | _18439_/D
      316 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    546 | _18439_/D
      317 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    545 | _18439_/D
      318 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    544 | _18439_/D
      319 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    543 | _18439_/D
      320 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    543 | _18439_/D
      320 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    542 | _18439_/D
      321 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    541 | _18439_/D
      322 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    540 | _18439_/D
      323 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    539 | _18439_/D
      324 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    538 | _18439_/D
      325 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    537 | _18439_/D
      326 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    536 | _18439_/D
      327 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    535 | _18439_/D
      328 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    534 | _18439_/D
      329 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    533 | _18439_/D
      330 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    533 | _18439_/D
      330 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    532 | _18439_/D
      331 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    531 | _18439_/D
      332 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    530 | _18439_/D
      333 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    529 | _18439_/D
      334 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    528 | _18439_/D
      335 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    527 | _18439_/D
      336 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    526 | _18439_/D
      337 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    525 | _18439_/D
      338 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    524 | _18439_/D
      339 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    523 | _18439_/D
      340 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    523 | _18439_/D
      340 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    522 | _18439_/D
      341 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    521 | _18439_/D
      342 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    520 | _18439_/D
      343 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    519 | _18439_/D
      344 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    518 | _18439_/D
      345 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    517 | _18439_/D
      346 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    516 | _18439_/D
      347 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    515 | _18439_/D
      348 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    514 | _18439_/D
      349 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    513 | _18439_/D
      350 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    513 | _18439_/D
      350 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    512 | _18439_/D
      351 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    511 | _18439_/D
      352 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    510 | _18439_/D
      353 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    509 | _18439_/D
      354 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    508 | _18439_/D
      355 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    507 | _18439_/D
      356 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    506 | _18439_/D
      357 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    505 | _18439_/D
      358 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    504 | _18439_/D
      359 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    503 | _18439_/D
      360 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    503 | _18439_/D
      360 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    502 | _18439_/D
      361 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    501 | _18439_/D
      362 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    500 | _18439_/D
      363 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    499 | _18439_/D
      364 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    498 | _18439_/D
      365 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    497 | _18439_/D
      366 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    496 | _18439_/D
      367 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    495 | _18439_/D
      368 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    494 | _18439_/D
      369 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    493 | _18439_/D
      370 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    493 | _18439_/D
      370 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    492 | _18439_/D
      371 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    491 | _18439_/D
      372 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    490 | _18439_/D
      373 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    489 | _18439_/D
      374 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    488 | _18439_/D
      375 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    487 | _18439_/D
      376 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    486 | _18439_/D
      377 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    485 | _18439_/D
      378 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    484 | _18439_/D
      379 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    483 | _18439_/D
      380 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    483 | _18439_/D
      380 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    482 | _18439_/D
      381 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    481 | _18439_/D
      382 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    480 | _18439_/D
      383 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    479 | _18439_/D
      384 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    478 | _18439_/D
      385 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    477 | _18439_/D
      386 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    476 | _18439_/D
      387 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    475 | _18439_/D
      388 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    474 | _18439_/D
      389 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    473 | _18439_/D
      390 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    473 | _18439_/D
      390 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    472 | _18439_/D
      391 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    471 | _18439_/D
      392 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    470 | _18439_/D
      393 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    469 | _18439_/D
      394 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    468 | _18439_/D
      395 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    467 | _18439_/D
      396 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    466 | _18439_/D
      397 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    465 | _18439_/D
      398 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    464 | _18439_/D
      399 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    463 | _18439_/D
      400 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    463 | _18439_/D
      400 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    462 | _18439_/D
      401 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    461 | _18439_/D
      402 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    460 | _18439_/D
      403 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    459 | _18439_/D
      404 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    458 | _18439_/D
      405 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    457 | _18439_/D
      406 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    456 | _18439_/D
      407 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    455 | _18439_/D
      408 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    454 | _18439_/D
      409 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    453 | _18439_/D
      410 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    453 | _18439_/D
      410 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    452 | _18439_/D
      411 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    451 | _18439_/D
      412 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    450 | _18439_/D
      413 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    449 | _18439_/D
      414 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    448 | _18439_/D
      415 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    447 | _18439_/D
      416 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    446 | _18439_/D
      417 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    445 | _18439_/D
      418 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    444 | _18439_/D
      419 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    443 | _18439_/D
      420 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    443 | _18439_/D
      420 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    442 | _18439_/D
      421 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    441 | _18439_/D
      422 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    440 | _18439_/D
      423 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    439 | _18439_/D
      424 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    438 | _18439_/D
      425 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    437 | _18439_/D
      426 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    436 | _18439_/D
      427 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    435 | _18439_/D
      428 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    434 | _18439_/D
      429 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    433 | _18439_/D
      430 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    433 | _18439_/D
      430 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    432 | _18439_/D
      431 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    431 | _18439_/D
      432 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    430 | _18439_/D
      433 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    429 | _18439_/D
      434 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    428 | _18439_/D
      435 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    427 | _18439_/D
      436 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    426 | _18439_/D
      437 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    425 | _18439_/D
      438 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    424 | _18439_/D
      439 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    423 | _18439_/D
      440 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    423 | _18439_/D
      440 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    422 | _18439_/D
      441 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    421 | _18439_/D
      442 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    420 | _18439_/D
      443 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    419 | _18439_/D
      444 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    418 | _18439_/D
      445 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    417 | _18439_/D
      446 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    416 | _18439_/D
      447 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    415 | _18439_/D
      448 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    414 | _18439_/D
      449 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    413 | _18439_/D
      450 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    413 | _18439_/D
      450 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    412 | _18439_/D
      451 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    411 | _18439_/D
      452 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    410 | _18439_/D
      453 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    409 | _18439_/D
      454 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    408 | _18439_/D
      455 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    407 | _18439_/D
      456 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    406 | _18439_/D
      457 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    405 | _18439_/D
      458 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    404 | _18439_/D
      459 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    403 | _18439_/D
      460 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    403 | _18439_/D
      460 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    402 | _18439_/D
      461 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    401 | _18439_/D
      462 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    400 | _18439_/D
      463 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    399 | _18439_/D
      464 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    398 | _18439_/D
      465 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    397 | _18439_/D
      466 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    396 | _18439_/D
      467 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    395 | _18439_/D
      468 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    394 | _18439_/D
      469 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    393 | _18439_/D
      470 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    393 | _18439_/D
      470 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    392 | _18439_/D
      471 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    391 | _18439_/D
      472 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    390 | _18439_/D
      473 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    389 | _18439_/D
      474 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    388 | _18439_/D
      475 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    387 | _18439_/D
      476 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    386 | _18439_/D
      477 |       0 |      91 |        2 |      2 |     2 |    +0.3% |    0.385 |        0.0 |    385 | _18439_/D
